,Baseline,B: Regime-Gate+Richtung,C: Regime-TP (VWAP/1/2sd),D: skip erste 30min,D+B: skip30 + Regime
2022-02-03,2121.6760016699927,2696.334331229651,1717.7732486186824,14064.961909646698,8759.019799599379
2022-02-04,2121.6760016699927,2696.334331229651,1717.7732486186824,14064.961909646698,8759.019799599379
2022-02-07,2093.797633658307,2696.334331229651,1695.2020762304728,13880.15132411015,8759.019799599379
2022-02-08,2094.1961074138612,2696.334331229651,1686.6897807158387,13930.608499832544,8759.019799599379
2022-02-09,2060.7625401478776,2696.334331229651,1674.2449597089037,13912.008008701703,8759.019799599379
2022-02-10,2044.6236432126543,2675.217942986541,1661.133081788646,13803.055881010987,8690.42338684181
2022-02-11,2044.6236432126543,2675.217942986541,1661.133081788646,13803.055881010987,8690.42338684181
2022-02-14,2091.8553478055496,2675.217942986541,1663.75741664904,13999.404804302725,8690.42338684181
2022-02-15,2052.213894223797,2675.217942986541,1632.2285815063149,14007.992274125772,8690.42338684181
2022-02-16,2045.061914470388,2665.8947897723224,1626.5402535007763,13959.174323222878,8660.137200647388
2022-02-17,2031.5028597877813,2665.8947897723224,1615.7560576362762,13959.174323222878,8660.137200647388
2022-02-18,2031.5028597877813,2665.8947897723224,1615.7560576362762,13959.174323222878,8660.137200647388
2022-02-22,2031.5028597877813,2665.8947897723224,1615.7560576362762,13959.174323222878,8660.137200647388
2022-02-23,2031.5028597877813,2665.8947897723224,1615.7560576362762,13959.174323222878,8660.137200647388
2022-02-24,2031.5028597877813,2665.8947897723224,1615.7560576362762,13959.174323222878,8660.137200647388
2022-02-25,2031.5028597877813,2665.8947897723224,1615.7560576362762,13959.174323222878,8660.137200647388
2022-02-28,2027.6755758673098,2665.8947897723224,1621.450161735373,13999.927491908837,8660.137200647388
2022-03-01,2052.315271335911,2665.8947897723224,1620.0581303224587,13973.118570939905,8660.137200647388
2022-03-02,1993.6650804424798,2665.8947897723224,1573.7607997276239,13771.43013393736,8660.137200647388
2022-03-03,2043.3715082796286,2665.8947897723224,1633.6649476391772,14013.369989829955,8660.137200647388
2022-03-04,2043.3715082796286,2665.8947897723224,1633.6649476391772,14013.369989829955,8660.137200647388
2022-03-07,2043.3715082796286,2665.8947897723224,1633.6649476391772,14013.369989829955,8660.137200647388
2022-03-08,1976.4942587563398,2665.8947897723224,1580.1969326952378,13846.564561481458,8660.137200647388
2022-03-09,1946.9167207986911,2665.8947897723224,1562.2476202467485,13699.940214432887,8660.137200647388
2022-03-10,1927.4598502134743,2665.8947897723224,1552.2787608088402,13543.388477747038,8660.137200647388
2022-03-11,1927.4598502134743,2665.8947897723224,1552.2787608088402,13543.388477747038,8660.137200647388
2022-03-14,1923.3538419862427,2665.8947897723224,1567.0649220550486,13460.79739177099,8660.137200647388
2022-03-15,1912.8894728278026,2665.8947897723224,1558.5390099313115,13460.79739177099,8660.137200647388
2022-03-16,1912.8894728278026,2665.8947897723224,1558.5390099313115,13460.79739177099,8660.137200647388
2022-03-17,1912.8894728278026,2665.8947897723224,1558.5390099313115,13460.79739177099,8660.137200647388
2022-03-18,1912.8894728278026,2665.8947897723224,1558.5390099313115,13460.79739177099,8660.137200647388
2022-03-21,1852.3606290135115,2665.8947897723224,1509.2227448513665,13266.191413854269,8660.137200647388
2022-03-22,1831.3753737527247,2665.8947897723224,1492.1248730600846,13266.191413854269,8660.137200647388
2022-03-23,1860.942660274989,2708.9352697400586,1516.2150100582473,13316.550773059123,8693.011666757931
2022-03-24,1887.3095753345801,2708.9352697400586,1540.832838255217,13221.592845767125,8693.011666757931
2022-03-25,1887.3095753345801,2708.9352697400586,1540.832838255217,13221.592845767125,8693.011666757931
2022-03-28,1899.7284794752943,2726.7606481930543,1550.9718507231444,13308.593778886443,8750.213558802821
2022-03-29,1897.7679596844762,2723.9466312041195,1549.3712477731983,13308.593778886443,8750.213558802821
2022-03-30,1890.4192905640539,2713.39877555493,1543.3716646384537,13244.423957256626,8708.022802016634
2022-03-31,1892.9203595179777,2716.988665623778,1545.41358146297,13195.805166769107,8676.056629872179
2022-04-01,1892.9203595179777,2716.988665623778,1545.41358146297,13195.805166769107,8676.056629872179
2022-04-04,1892.9203595179777,2716.988665623778,1545.41358146297,13195.805166769107,8676.056629872179
2022-04-05,1892.9203595179777,2716.988665623778,1545.41358146297,13195.805166769107,8676.056629872179
2022-04-06,1908.585277370704,2739.4731848692804,1558.2026968002203,13305.007438749875,8747.855590514748
2022-04-07,1898.883708213947,2739.4731848692804,1575.075100151384,13265.55959388096,8747.855590514748
2022-04-08,1898.883708213947,2739.4731848692804,1575.075100151384,13265.55959388096,8747.855590514748
2022-04-11,1910.8211740105671,2756.6950754482955,1584.9769203912608,13452.532040240856,8871.152911565276
2022-04-12,1888.5075195045977,2724.5037106421605,1566.4683190199896,13452.532040240856,8871.152911565276
2022-04-13,1888.5075195045977,2724.5037106421605,1566.4683190199896,13452.532040240856,8871.152911565276
2022-04-14,1888.5075195045977,2724.5037106421605,1566.4683190199896,13452.532040240856,8871.152911565276
2022-04-18,1904.992819393874,2748.28665047984,1580.1424504382585,13362.358663685023,8811.688878356801
2022-04-19,1891.4184965617785,2728.703306202132,1568.8828994706216,13362.358663685023,8811.688878356801
2022-04-20,1891.4184965617785,2728.703306202132,1568.8828994706216,13362.358663685023,8811.688878356801
2022-04-21,1880.805796389098,2713.3926226587664,1560.0799381754912,13362.358663685023,8811.688878356801
2022-04-22,1880.805796389098,2713.3926226587664,1560.0799381754912,13362.358663685023,8811.688878356801
2022-04-25,1934.165921762407,2713.3926226587664,1589.2660491897539,13437.54973760306,8811.688878356801
2022-04-26,1934.165921762407,2713.3926226587664,1589.2660491897539,13437.54973760306,8811.688878356801
2022-04-27,1919.3803692454933,2713.3926226587664,1577.1170518523222,13334.827631340879,8811.688878356801
2022-04-28,1925.972002723549,2713.3926226587664,1590.8345447449851,13380.622773172721,8811.688878356801
2022-04-29,1925.972002723549,2713.3926226587664,1590.8345447449851,13380.622773172721,8811.688878356801
2022-05-02,1966.9217276582006,2713.3926226587664,1668.6523675102007,13774.14754519508,8811.688878356801
2022-05-03,1991.705242161714,2713.3926226587664,1650.7791893973742,14036.281863915354,8811.688878356801
2022-05-04,2004.0930007628594,2713.3926226587664,1666.8914516503996,14036.281863915354,8811.688878356801
2022-05-05,2004.0930007628594,2713.3926226587664,1666.8914516503996,14036.281863915354,8811.688878356801
2022-05-06,2004.0930007628594,2713.3926226587664,1666.8914516503996,14036.281863915354,8811.688878356801
2022-05-09,2032.748577534358,2713.3926226587664,1707.6116944308712,14275.52773467109,8811.688878356801
2022-05-10,2013.950560958109,2713.3926226587664,1691.8204090291895,14157.011763976341,8811.688878356801
2022-05-11,1975.8267633070805,2713.3926226587664,1613.2307117707896,14389.00385303687,8811.688878356801
2022-05-12,1889.7910901333546,2713.3926226587664,1542.983971090237,14092.7520187146,8811.688878356801
2022-05-13,1889.7910901333546,2713.3926226587664,1542.983971090237,14092.7520187146,8811.688878356801
2022-05-16,1874.9465049064006,2713.3926226587664,1597.496050805582,13979.196172928669,8811.688878356801
2022-05-17,1853.356769095323,2713.3926226587664,1579.1011165469888,13979.196172928669,8811.688878356801
2022-05-18,1863.9599663949075,2713.3926226587664,1593.754446738626,14079.721652891658,8811.688878356801
2022-05-19,1802.9434475202315,2713.3926226587664,1541.5830750169955,13877.760854861464,8811.688878356801
2022-05-20,1802.9434475202315,2713.3926226587664,1541.5830750169955,13877.760854861464,8811.688878356801
2022-05-23,1775.2379573193668,2713.3926226587664,1517.8938601181887,13724.321861663322,8811.688878356801
2022-05-24,1763.4228767475456,2713.3926226587664,1507.7915309161647,13632.979758526897,8811.688878356801
2022-05-25,1788.2855977687373,2713.3926226587664,1512.33721575704,13771.284037400523,8811.688878356801
2022-05-26,1788.2855977687373,2713.3926226587664,1512.33721575704,13771.284037400523,8811.688878356801
2022-05-27,1788.2855977687373,2713.3926226587664,1512.33721575704,13771.284037400523,8811.688878356801
2022-05-31,1774.1600575447585,2691.9597281129313,1500.391372095351,13662.505648283679,8742.085977205152
2022-06-01,1761.7565893820554,2691.9597281129313,1493.8167331125078,13652.231444036175,8742.085977205152
2022-06-02,1781.5060982026475,2691.9597281129313,1520.6921045080107,13805.274643618775,8742.085977205152
2022-06-03,1781.5060982026475,2691.9597281129313,1520.6921045080107,13805.274643618775,8742.085977205152
2022-06-06,1763.495654498785,2691.9597281129313,1511.5584990664263,13701.123988743739,8742.085977205152
2022-06-07,1776.1111462735234,2691.9597281129313,1528.0295812315576,13799.137508960659,8742.085977205152
2022-06-08,1820.5820326158112,2759.3619486091534,1566.2889153825622,14144.645095617112,8960.97335522903
2022-06-09,1812.2176536722402,2759.3619486091534,1571.010049256591,14040.99686333845,8960.97335522903
2022-06-10,1812.2176536722402,2759.3619486091534,1571.010049256591,14040.99686333845,8960.97335522903
2022-06-13,1831.3582890522237,2759.3619486091534,1570.2716745334408,14040.99686333845,8960.97335522903
2022-06-14,1840.2352659165213,2759.3619486091534,1542.7063556346595,14180.536725847436,8960.97335522903
2022-06-15,1840.2352659165213,2759.3619486091534,1542.7063556346595,14180.536725847436,8960.97335522903
2022-06-16,1840.2126218525088,2759.3619486091534,1548.538792762091,14180.536725847436,8960.97335522903
2022-06-17,1840.2126218525088,2759.3619486091534,1548.538792762091,14180.536725847436,8960.97335522903
2022-06-21,1840.2126218525088,2759.3619486091534,1548.538792762091,14180.536725847436,8960.97335522903
2022-06-22,1840.2126218525088,2759.3619486091534,1548.538792762091,14180.536725847436,8960.97335522903
2022-06-23,1818.6641376487366,2759.3619486091534,1530.405744809637,14084.628788336715,8960.97335522903
2022-06-24,1818.6641376487366,2759.3619486091534,1530.405744809637,14084.628788336715,8960.97335522903
2022-06-27,1852.2658858019379,2810.3440861799554,1558.6816135336937,14344.857238208104,9126.536838698406
2022-06-28,1848.1660445446673,2804.1236160412104,1555.2315974020478,14344.857238208104,9126.536838698406
2022-06-29,1828.884453936132,2804.1236160412104,1539.0061402516583,14292.834412058453,9126.536838698406
2022-06-30,1820.1739145605088,2804.1236160412104,1531.6762219754455,14224.76105910958,9126.536838698406
2022-07-01,1820.1739145605088,2804.1236160412104,1531.6762219754455,14224.76105910958,9126.536838698406
2022-07-05,1838.7311395851718,2804.1236160412104,1515.6288377167537,14321.380616738994,9126.536838698406
2022-07-06,1837.159509446178,2804.1236160412104,1495.6185111205225,14428.058031044435,9126.536838698406
2022-07-07,1837.159509446178,2804.1236160412104,1495.6185111205225,14428.058031044435,9126.536838698406
2022-07-08,1837.159509446178,2804.1236160412104,1495.6185111205225,14428.058031044435,9126.536838698406
2022-07-11,1837.159509446178,2804.1236160412104,1495.6185111205225,14428.058031044435,9126.536838698406
2022-07-12,1815.3117126272448,2770.7765263065203,1477.8323748696496,14428.058031044435,9126.536838698406
2022-07-13,1821.5827621897488,2770.7765263065203,1500.7681561291106,14477.90019664828,9126.536838698406
2022-07-14,1798.722494020805,2770.7765263065203,1481.9340063882112,14439.999368148254,9126.536838698406
2022-07-15,1798.722494020805,2770.7765263065203,1481.9340063882112,14439.999368148254,9126.536838698406
2022-07-18,1769.2093356670302,2725.314056884119,1457.618664168516,14363.018491567947,9077.882487124458
2022-07-19,1771.622792420212,2729.0317784010294,1459.6070662969023,14465.272452866113,9142.510228504356
2022-07-20,1801.3863341574372,2774.8799417833097,1484.128694729064,14636.24212582319,9250.568475514036
2022-07-21,1808.504132252005,2785.844294508633,1489.9929161873536,14535.442582101563,9186.859972096185
2022-07-22,1808.504132252005,2785.844294508633,1489.9929161873536,14535.442582101563,9186.859972096185
2022-07-25,1848.3731866627468,2847.259126676759,1522.840288547582,14657.568814222546,9264.047617885295
2022-07-26,1872.708349580357,2884.7453416988633,1542.8895766387038,14781.385099181216,9342.303430582811
2022-07-27,1872.708349580357,2884.7453416988633,1542.8895766387038,14781.385099181216,9342.303430582811
2022-07-28,1861.1484104499302,2866.9382546720476,1533.36555780528,14690.141894093662,9284.634835780147
2022-07-29,1861.1484104499302,2866.9382546720476,1533.36555780528,14690.141894093662,9284.634835780147
2022-08-01,1861.1484104499302,2866.9382546720476,1533.36555780528,14690.141894093662,9284.634835780147
2022-08-02,1848.3191093101148,2847.1758251892998,1522.7957352225933,14660.868041676295,9266.132834105063
2022-08-03,1882.749684947507,2900.213150891529,1551.1624460777603,14803.047712798798,9355.994888328958
2022-08-04,1886.1674139320394,2905.4778669748043,1553.9782494179829,14724.215685205005,9306.170550698374
2022-08-05,1886.1674139320394,2905.4778669748043,1553.9782494179829,14724.215685205005,9306.170550698374
2022-08-08,1876.8658414815322,2891.1495986125215,1546.314856886277,14651.60370073258,9260.277477276199
2022-08-09,1890.244223408882,2911.7578395877053,1557.3370569168505,14922.443738776607,9431.456957384462
2022-08-10,1890.52137496156,2912.1847675985255,1557.5653969260527,14930.806795871837,9436.742674282217
2022-08-11,1895.4618290176968,2919.795110035196,1561.635745129917,14849.84216904341,9385.57046640726
2022-08-12,1895.4618290176968,2919.795110035196,1561.635745129917,14849.84216904341,9385.57046640726
2022-08-15,1928.1428909245192,2970.13746105777,1588.561064163615,14819.060785676766,9366.115657436738
2022-08-16,1920.6349427008058,2958.5721157818075,1582.375405270757,14761.35720902453,9329.645169826957
2022-08-17,1902.6881927329177,2930.9266987150763,1567.5894117837306,14655.954088265746,9263.02705995081
2022-08-18,1912.6261038965347,2946.2351918618524,1575.7770719451978,14655.954088265746,9263.02705995081
2022-08-19,1912.6261038965347,2946.2351918618524,1575.7770719451978,14655.954088265746,9263.02705995081
2022-08-22,1922.5716230262396,2961.5554044227792,1583.971000168416,14655.954088265746,9263.02705995081
2022-08-23,1881.4566625301288,2898.2213616222193,1550.0971489584415,14655.954088265746,9263.02705995081
2022-08-24,1939.7502583856653,2988.0176073285074,1598.124158316546,14778.979487977462,9340.783008129121
2022-08-25,1946.9760859688015,2999.148370143252,1604.077383261107,14778.979487977462,9340.783008129121
2022-08-26,1946.9760859688015,2999.148370143252,1604.077383261107,14778.979487977462,9340.783008129121
2022-08-29,1949.7054596742578,2999.148370143252,1582.069150967539,14621.274663805681,9340.783008129121
2022-08-30,1949.7054596742578,2999.148370143252,1582.069150967539,14621.274663805681,9340.783008129121
2022-08-31,1922.6591455376579,2957.5441839526266,1560.1226877053182,14621.274663805681,9340.783008129121
